交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,流通市值
2016-10-12,15.25,16.92,16.92,15.25,66,112357.0,14.21,44.0,5.17,0.03,4548315587.76
2016-10-13,18.61,18.61,18.61,18.61,21,39081.0,0.0,9.99,1.69,0.01,5002609520.58
2016-10-14,20.47,20.47,20.47,20.47,10,20470.0,0.0,9.99,1.86,0.0,5502601659.66
2016-10-17,22.52,22.52,22.52,22.52,45,101340.0,0.0,10.01,2.05,0.02,6053668264.559999
2016-10-18,24.77,24.77,24.77,24.77,26,65491.0,0.0,9.99,2.25,0.01,6658497465.059999
2016-10-19,27.25,27.25,27.25,27.25,41,110471.0,0.0,10.01,2.48,0.02,7325153650.5
2016-10-20,29.98,29.98,29.98,29.98,49,146902.0,0.0,10.02,2.73,0.02,8059013080.440001
2016-10-21,32.98,32.98,32.98,32.98,45,148739.0,0.0,10.01,3.0,0.02,8865452014.439999
2016-10-24,36.28,36.28,36.28,36.28,94,340959.0,0.0,10.01,3.3,0.05,9752534841.84
2016-10-25,39.91,39.91,39.91,39.91,211,840544.0,0.0,10.01,3.63,0.1,10728325951.98
2016-10-26,43.9,43.9,43.9,43.9,159,696517.0,0.0,10.0,3.99,0.08,11800889734.199999
2016-10-27,48.29,48.29,48.29,48.29,96,461362.0,0.0,10.0,4.39,0.05,12980978707.619999
2016-10-28,53.12,53.12,53.12,53.12,148,787450.0,0.0,10.0,4.83,0.07,14279345391.359999
2016-10-31,58.43,58.43,58.43,58.43,338,1974232.0,0.0,10.0,5.31,0.16,15706742304.539999
2016-11-01,64.27,64.27,64.27,64.27,326,2095459.0,0.0,9.99,5.84,0.16,17276610096.059998
2016-11-02,70.7,70.7,70.7,70.7,359,2540251.0,0.0,10.0,6.43,0.17,19005077544.600002
2016-11-03,77.77,77.77,77.77,77.77,1619,12594229.0,0.0,10.0,7.07,0.78,20905585299.059998
2016-11-04,85.55,85.55,85.55,85.55,1698,14528870.0,0.0,10.0,7.78,0.82,22996950267.899998
2016-11-07,94.11,94.11,94.11,91.3,80280,749952320.0,3.28,10.01,8.56,38.84,25297989359.579998
2016-11-08,97.0,97.76,101.99,95.05,122426,1199677248.0,7.37,3.88,3.65,59.23,26279156729.280003
2016-11-09,95.5,97.25,98.9,94.48,71450,692850304.0,4.52,-0.52,-0.51,34.57,26142062110.5
2016-11-10,98.38,102.72,106.95,97.31,90464,919618016.0,9.91,5.62,5.47,43.77,27612469100.16
2016-11-11,101.5,107.99,112.0,100.98,79364,843342416.0,10.73,5.13,5.27,38.4,29029113494.219997
2016-11-14,107.1,106.11,111.58,103.15,63618,680757600.0,7.81,-1.74,-1.88,30.78,28523745095.579998
2016-11-15,106.1,106.36,108.84,102.33,48241,507937296.0,6.14,0.24,0.25,23.34,28590948340.079998
2016-11-16,105.9,101.18,105.9,101.18,41889,432253312.0,4.44,-4.87,-5.18,20.27,27198497114.04
2016-11-17,100.1,101.29,104.37,100.1,30427,312056512.0,4.22,0.11,0.11,14.72,27228066541.620003
2016-11-18,101.83,103.89,104.96,100.33,31375,324186432.0,4.57,2.57,2.6,15.18,27926980284.420002
2016-11-21,105.0,104.18,106.86,102.68,30900,322264128.0,4.02,0.28,0.29,14.95,28004936048.04
2016-11-22,106.1,109.0,114.6,106.1,76725,853802224.0,8.16,4.63,4.82,37.12,29300614602.0
2016-11-23,108.0,108.0,110.5,106.1,46121,498015136.0,4.04,-0.92,-1.0,22.31,29031801624.0
2016-11-24,107.13,103.7,109.5,102.8,38070,403835968.0,6.2,-3.98,-4.3,18.42,27875905818.600002
2016-11-25,101.81,106.76,107.49,99.2,39026,404320320.0,7.99,2.95,3.06,18.88,28698473531.280003
2016-11-28,106.15,102.76,106.97,102.4,26548,276295184.0,4.28,-3.75,-4.0,12.84,27623221619.280003
2016-11-29,103.09,101.3,103.9,101.25,19610,201048078.0,2.58,-1.42,-1.46,9.49,27230754671.399998
2016-11-30,100.0,102.81,103.36,99.8,17475,178814053.0,3.51,1.49,1.51,8.45,27636662268.18
2016-12-01,102.48,100.7,103.3,100.31,18960,192673927.0,2.91,-2.05,-2.11,9.17,27069466884.600002
2016-12-02,100.7,93.6,101.97,92.82,35976,346401792.0,9.09,-7.05,-7.1,17.4,25160894740.8
2016-12-05,91.0,92.38,94.47,91.0,14841,137282360.0,3.71,-1.3,-1.22,7.18,24832942907.64
2016-12-06,92.28,93.48,95.4,92.15,16483,154920842.0,3.52,1.19,1.1,7.97,25128637183.440002
2016-12-07,93.4,94.49,94.58,91.0,15033,140259016.0,3.83,1.08,1.01,7.27,25400138291.219997
2016-12-08,94.69,92.01,94.93,91.56,12164,113901018.0,3.57,-2.62,-2.48,5.88,24733482105.780003
2016-12-09,91.31,88.3,92.01,87.99,20263,181738000.0,4.37,-4.03,-3.71,9.8,23736185957.399998
2016-12-12,87.91,79.86,89.77,79.47,23861,199535085.0,11.66,-9.56,-8.44,11.54,21467404423.079998
2016-12-13,78.94,81.44,82.45,77.23,17624,142054386.0,6.54,1.98,1.58,8.53,21892128928.32
2016-12-14,80.85,79.81,82.28,79.0,15610,125844676.0,4.03,-2.0,-1.63,7.55,21453963774.18
2016-12-15,79.0,82.55,84.4,78.88,17197,142129494.0,6.92,3.43,2.74,8.32,22190511333.899998
2016-12-16,82.6,83.97,84.31,82.1,13049,108870623.0,2.68,1.72,1.42,6.31,22572225762.66
2016-12-19,83.46,81.35,83.67,81.0,11914,97820836.0,3.18,-3.12,-2.62,5.76,21867935760.3
2016-12-20,81.7,81.87,82.58,80.82,9030,73795822.0,2.16,0.64,0.52,4.37,22007718508.86
2016-12-21,82.01,83.4,83.88,79.51,20289,166228790.0,5.34,1.87,1.53,9.82,22419002365.2
2016-12-22,82.84,82.59,83.28,80.98,11284,92853084.0,2.76,-0.97,-0.81,5.46,22201263853.02
2016-12-23,82.6,79.52,82.6,79.45,12413,100084186.0,3.81,-3.72,-3.07,6.01,21376008010.559998
2016-12-26,78.5,79.92,80.02,76.3,10624,83156702.0,4.68,0.5,0.4,5.14,21483533201.760002
2016-12-27,79.8,78.85,80.1,78.76,9168,72721615.0,1.68,-1.34,-1.07,4.44,21195903315.3
2016-12-28,79.1,79.95,81.9,78.84,11516,92520578.0,3.88,1.4,1.1,5.57,21491597591.100002
2016-12-29,79.37,80.03,81.8,79.15,11952,96623504.0,3.31,0.1,0.08,5.78,21513102629.34
2016-12-30,80.04,84.58,84.59,79.0,22880,188602381.0,6.98,5.69,4.55,11.07,22736201679.239998
2017-01-03,84.8,87.19,88.88,84.0,25601,222889546.0,5.77,3.09,2.61,12.39,23437803551.82
2017-01-04,86.6,87.29,87.7,85.0,17118,147673469.0,3.1,0.11,0.1,8.28,23464684849.620003
2017-01-05,86.7,83.5,87.5,83.5,15925,136043535.0,4.58,-4.34,-3.79,7.7,22445883663.0
2017-01-06,83.94,80.05,84.44,79.5,17679,144243517.0,5.92,-4.13,-3.45,8.55,21518478888.899998
2017-01-09,76.9,79.13,81.0,76.9,10100,79548666.0,5.12,-1.15,-0.92,4.89,21271170949.14
2017-01-10,79.0,77.0,80.44,76.79,10507,82557677.0,4.61,-2.69,-2.13,5.08,20698599306.0
2017-01-11,76.8,72.51,76.8,72.5,14548,108673648.0,5.58,-5.83,-4.49,7.04,19491629034.780003
2017-01-12,73.0,73.39,74.5,72.31,13455,98910869.0,3.02,1.21,0.88,6.51,19728184455.420002
2017-01-13,73.45,68.28,73.88,67.58,17349,121938636.0,8.58,-6.96,-5.11,8.39,18354550137.84
2017-01-16,67.17,64.2,67.44,61.51,16607,107995342.0,8.68,-5.98,-4.08,8.03,17257793187.600002
2017-01-17,64.0,67.4,68.8,62.08,16866,111096416.0,10.47,4.98,3.2,8.16,18117994717.2
2017-01-18,66.92,65.13,67.06,64.71,10733,70562293.0,3.49,-3.37,-2.27,5.19,17507789257.14
2017-01-19,64.0,66.59,68.8,63.03,15278,101720991.0,8.86,2.24,1.46,7.39,17900256205.02
2017-01-20,66.4,70.65,72.68,65.8,19533,135690452.0,10.33,6.1,4.06,9.45,18991636895.7
