交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-12-20,633.66,725.01,824.0,633.66,61058.0,4480332800.0,34.12,29.98,167.21,69.38
2021-12-21,715.0,711.5,736.03,699.01,19365.0,1389552944.0,5.11,-1.86,-13.51,22.0
2021-12-22,700.47,746.14,764.0,675.11,17801.0,1281475120.0,12.49,4.87,34.64,20.23
2021-12-23,736.0,745.25,752.01,716.0,6492.0,476856192.0,4.83,-0.12,-0.89,7.38
2021-12-24,741.54,682.7,741.6,674.11,7931.0,553064320.0,9.06,-8.39,-62.55,9.01
2021-12-27,675.1,682.6,711.88,663.12,6782.0,466142320.0,7.14,-0.01,-0.1,7.71
2021-12-28,661.0,716.0,718.88,661.0,6001.0,422250304.0,8.48,4.89,33.4,6.82
2021-12-29,721.94,716.98,750.96,705.0,4965.0,363820720.0,6.42,0.14,0.98,5.64
2021-12-30,706.0,696.78,741.78,690.0,3745.0,264419374.0,7.22,-2.82,-20.2,4.26
2021-12-31,718.75,703.99,737.0,701.0,4087.0,293773584.0,5.17,1.03,7.21,4.54
2022-01-04,709.9,659.56,715.88,639.99,7152.0,475266736.0,10.78,-6.31,-44.43,7.95
2022-01-05,650.69,638.97,666.19,634.0,4135.0,266098964.0,4.88,-3.12,-20.59,4.6
2022-01-06,640.0,622.78,655.04,620.0,4378.0,276497680.0,5.48,-2.53,-16.19,4.87
2022-01-07,625.01,629.0,645.0,602.72,4970.0,309062912.0,6.79,1.0,6.22,5.53
2022-01-10,634.0,654.58,685.0,627.3,5613.0,368549168.0,9.17,4.07,25.58,6.24
2022-01-11,670.0,690.0,707.98,670.0,4330.0,299159152.0,5.8,5.41,35.42,4.81
2022-01-12,700.0,679.69,709.0,660.0,4602.0,312752560.0,7.1,-1.49,-10.31,5.12
2022-01-13,667.9,679.1,682.21,657.13,2916.0,196343736.0,3.69,-0.09,-0.59,3.24
2022-01-14,677.78,717.88,717.88,661.5,4872.0,337882144.0,8.3,5.71,38.78,5.42
2022-01-17,715.0,752.0,775.0,703.2,5309.0,396577104.0,10.0,4.75,34.12,5.9
2022-01-18,744.01,731.24,760.0,725.0,2934.0,216789145.0,4.65,-2.76,-20.76,3.26
2022-01-19,728.0,707.0,735.88,701.88,3160.0,226367632.0,4.65,-3.31,-24.24,3.51
2022-01-20,701.0,673.02,713.19,663.0,3952.0,270602512.0,7.1,-4.81,-33.98,4.39
2022-01-21,655.0,694.49,705.99,655.0,3005.0,206044736.0,7.58,3.19,21.47,3.34
2022-01-24,687.06,711.0,749.0,685.0,4264.0,307440112.0,9.22,2.38,16.51,4.74
2022-01-25,711.0,711.1,742.0,707.0,3326.0,240813044.0,4.92,0.01,0.1,3.7
2022-01-26,717.82,698.49,740.69,692.19,3379.0,240389833.0,6.82,-1.77,-12.61,3.76
2022-01-27,704.76,709.0,738.7,688.98,3818.0,272866624.0,7.12,1.5,10.51,4.25
2022-01-28,709.0,665.0,709.0,652.57,3409.0,231057251.0,7.96,-6.21,-44.0,3.79
2022-02-07,669.98,680.0,692.78,664.0,2108.0,143008753.0,4.33,2.26,15.0,2.34
2022-02-08,690.84,641.15,704.07,617.34,5806.0,378641168.0,12.75,-5.71,-38.85,6.46
2022-02-09,644.9,656.05,658.54,622.0,2490.0,159362496.0,5.7,2.32,14.9,2.77
2022-02-10,656.0,594.0,671.2,576.2,6524.0,394758464.0,14.48,-9.46,-62.05,7.25
2022-02-11,583.0,576.0,600.0,560.0,3585.0,209681251.0,6.73,-3.03,-18.0,3.99
2022-02-14,572.88,589.59,608.0,564.74,3729.0,221159597.0,7.51,2.36,13.59,4.15
2022-02-15,595.0,622.76,629.98,578.1,3810.0,234268762.0,8.8,5.63,33.17,4.24
2022-02-16,624.16,603.8,636.6,598.23,2838.0,173566201.0,6.16,-3.04,-18.96,3.16
2022-02-17,603.0,635.88,648.0,596.01,4131.0,259756772.0,8.61,5.31,32.08,4.59
2022-02-18,635.88,642.0,646.0,625.77,2409.0,153238045.0,3.18,0.96,6.12,2.68
2022-02-21,640.0,648.0,648.99,632.0,1571.0,100734908.0,2.65,0.93,6.0,1.75
2022-02-22,647.97,637.46,654.97,625.0,2692.0,171692960.0,4.63,-1.63,-10.54,2.99
2022-02-23,634.98,671.25,687.8,630.0,3448.0,229546410.0,9.07,5.3,33.79,3.83
2022-02-24,672.0,678.0,695.75,660.84,3375.0,229330256.0,5.2,1.01,6.75,3.75
2022-02-25,678.0,695.0,734.98,678.0,3024.0,212250941.0,8.4,2.51,17.0,3.36
2022-02-28,694.4,743.0,743.0,688.69,4431.0,321205568.0,7.81,6.91,48.0,4.93
2022-03-01,742.0,749.93,780.0,724.75,6635.0,500788256.0,7.44,0.93,6.93,7.38
2022-03-02,750.92,752.26,769.98,711.0,4048.0,297386576.0,7.86,0.31,2.33,4.5
2022-03-03,759.0,752.5,766.88,730.0,3639.0,273159824.0,4.9,0.03,0.24,4.05
2022-03-04,753.0,716.0,753.0,707.95,5991.0,432941872.0,5.99,-4.85,-36.5,6.66
2022-03-07,718.0,697.33,723.61,687.01,4029.0,283768528.0,5.11,-2.61,-18.67,4.48
2022-03-08,697.1,695.0,725.69,680.0,3869.0,271684176.0,6.55,-0.33,-2.33,4.3
2022-03-09,699.98,712.88,737.44,678.0,3865.0,275005920.0,8.55,2.57,17.88,4.3
2022-03-10,735.0,739.71,745.82,700.11,5067.0,369225712.0,6.41,3.76,26.83,5.63
2022-03-11,724.99,719.0,734.85,690.0,3301.0,234251328.0,6.06,-2.8,-20.71,3.67
2022-03-14,710.0,709.0,724.99,685.0,2376.0,168540330.0,5.56,-1.39,-10.0,2.64
2022-03-15,705.0,693.0,736.0,688.3,3306.0,235317138.0,6.73,-2.26,-16.0,3.68
2022-03-16,699.98,712.0,712.34,670.0,3686.0,255675392.0,6.11,2.74,19.0,4.1
2022-03-17,715.42,727.0,735.2,700.0,3159.0,227880384.0,4.94,2.11,15.0,3.51
2022-03-18,725.0,701.2,728.2,696.0,1993.0,141454825.0,4.43,-3.55,-25.8,2.22
2022-03-21,687.0,720.94,722.11,687.0,1875.0,132871502.0,5.01,2.82,19.74,2.09
2022-03-22,712.0,715.5,725.0,700.0,2040.0,145552707.0,3.47,-0.75,-5.44,2.27
2022-03-23,718.7,716.0,723.27,705.0,1322.0,94476073.0,2.55,0.07,0.5,1.47
2022-03-24,704.27,665.5,704.8,659.37,3672.0,247516088.0,6.34,-7.05,-50.5,4.08
2022-03-25,660.1,638.45,664.99,631.0,2428.0,156350037.0,5.11,-4.06,-27.05,2.7
2022-03-28,620.0,618.0,629.98,604.17,3838.0,236717471.0,4.04,-3.2,-20.45,4.27
2022-03-29,615.0,624.0,636.0,607.51,2306.0,143186985.0,4.61,0.97,6.0,2.56
2022-03-30,629.01,678.0,679.52,620.0,3155.0,207129259.0,9.54,8.65,54.0,3.51
2022-03-31,671.22,660.0,686.99,653.01,1487.0,98454559.0,5.01,-2.65,-18.0,1.65
2022-04-01,659.78,655.67,667.0,648.2,1052.0,69243943.0,2.85,-0.66,-4.33,1.17
2022-04-06,650.0,627.0,659.8,620.98,1567.0,98861655.0,5.92,-4.37,-28.67,1.74
2022-04-07,635.02,627.0,635.02,606.25,1273.0,78425445.0,4.59,0.0,0.0,1.42
2022-04-08,620.08,621.5,641.25,611.11,944.0,59147428.0,4.81,-0.88,-5.5,1.05
2022-04-11,621.0,597.02,621.0,589.0,1742.0,103968384.0,5.15,-3.94,-24.48,1.94
2022-04-12,597.34,616.99,620.0,588.5,1296.0,78332485.0,5.28,3.34,19.97,1.44
2022-04-13,605.0,611.91,622.69,598.23,1088.0,66276155.0,3.96,-0.82,-5.08,1.21
2022-04-14,629.99,598.0,630.0,595.01,1224.0,73690268.0,5.72,-2.27,-13.91,1.36
2022-04-15,598.8,616.77,625.0,570.4,1747.0,104775715.0,9.13,3.14,18.77,1.94
2022-04-18,608.5,661.32,664.3,600.8,2097.0,134684104.0,10.3,7.22,44.55,2.33
2022-04-19,655.0,655.45,679.96,650.0,1597.0,105728520.0,4.53,-0.89,-5.87,1.78
2022-04-20,660.0,614.5,660.0,610.0,2870.0,179443399.0,7.63,-6.25,-40.95,3.19
2022-04-21,614.5,588.0,625.01,586.0,2963.0,178331304.0,6.35,-4.31,-26.5,3.29
2022-04-22,572.3,576.0,597.29,572.3,1762.0,102842378.0,4.25,-2.04,-12.0,1.96
2022-04-25,560.0,515.97,580.87,513.5,2776.0,148715094.0,11.7,-10.42,-60.03,3.09
2022-04-26,510.0,521.0,544.88,508.95,2290.0,120281387.0,6.96,0.97,5.03,2.55
2022-04-27,518.14,589.7,598.87,512.0,3203.0,177594218.0,16.67,13.19,68.7,3.56
2022-04-28,561.09,608.05,625.56,561.09,2935.0,177106875.0,10.93,3.11,18.35,3.26
2022-04-29,619.78,620.96,632.0,590.0,2177.0,133157706.0,6.91,2.12,12.91,2.42
2022-05-05,634.49,660.5,668.0,628.96,3562.0,231792983.0,6.29,6.37,39.54,3.96
2022-05-06,647.0,660.58,668.89,640.0,2706.0,176940985.0,4.37,0.01,0.08,3.01
2022-05-09,652.0,726.58,727.0,652.0,3649.0,258162657.0,11.35,9.99,66.0,4.06
2022-05-10,715.88,721.4,751.57,705.0,3418.0,249201425.0,6.41,-0.71,-5.18,3.8
2022-05-11,721.07,745.56,745.79,718.0,3063.0,225036626.0,3.85,3.35,24.16,3.41
2022-05-12,738.0,743.0,760.0,723.31,3887.0,288004112.0,4.92,-0.34,-2.56,4.32
2022-05-13,742.99,735.0,743.0,720.0,2112.0,154339068.0,3.1,-1.08,-8.0,2.35
2022-05-16,731.01,720.99,750.0,713.26,1735.0,125360178.0,5.0,-1.91,-14.01,1.93
